id,exposure_endpoint_type,chemical,endpoint_value,endpoint_description,units,sex,life_cycle_stage,sample_size,location,type,age_specific,california_counties,condition,countries,error,lab,species,endpoint_value_original,endpoint_description_original,units_original,endpoint_value_numeric,endpoint_value_text,units_extracted,units_standardized,endpoint_description_standardized,data_type,has_error_range,is_quantitative,is_qualitative,has_numeric_value,has_units,dataset_source
7449,,DIELDRIN,25.1 ug/l,"LOAEL, based on mortality but gross spinal deformities also observed",,Not Reported,Embryo,20 animals/replicate; 4 replicates/dose,,Toxicity Factor Datasets,"embryo-larvae, 11d",,,,,Laboratory,Amphibians,25.1 ug/l,"LOAEL, based on mortality but gross spinal deformities also observed",,25.1,25.1 ug/l,,,Mortality,quantitative,false,true,false,true,false,toxicity
7450,,DIELDRIN,360 - 900,range of bioconcentration factors; calculated by dividing the whole body tissue dieldrin concentration by water dieldrin concentration,,Not Reported,Tadpole,20 animals/replicate; 4 replicates/dose,,Toxicity Factor Datasets,29 d,,,,,Laboratory,Amphibians,360 - 900,range of bioconcentration factors; calculated by dividing the whole body tissue dieldrin concentration by water dieldrin concentration,,360,360 - 900,,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
7451,,DIURON,7.6 mg/l,lowest NOAEL based on body weight endpoint,,Not Reported,Tadpole,5/replicate; 3 replicates/dose,,Toxicity Factor Datasets,15 mo,,,,,Laboratory,Amphibians,7.6 mg/l,lowest NOAEL based on body weight endpoint,,7.6,7.6 mg/l,mg/l,mg/l,Other,quantitative,false,true,false,true,true,toxicity
7452,,CHLORPYRIFOS,decrease @ 30 and 60 ppb,"temperature tolerance, estimated by heating water at 1C/3min and using onset of spasms in frogs as the endpoint",,Not Reported,Juvenile,10 animals/replicate; 2 replicates/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,decrease @ 30 and 60 ppb,"temperature tolerance, estimated by heating water at 1C/3min and using onset of spasms in frogs as the endpoint",,30,decrease @ 30 and 60 ppb,ppb,μg/L,Other,quantitative,false,true,false,true,true,toxicity
7453,,AZINPHOS-METHYL (GUTHION),9.67 mg/l,LOAEL,,Not Reported,Tadpole,10 tadpoles/replicate; 2 replicates/dose; 5 doses,,Toxicity Factor Datasets,3 wk,,,,,Laboratory,Amphibians,9.67 mg/l,LOAEL,,9.67,9.67 mg/l,mg/l,mg/l,Other,quantitative,false,true,false,true,true,toxicity
7454,,"TETRACHLORODIBENZO-P-DIOXIN (2,3,7,8-)",no effect,,,Both Male and Female,Adult,5 animals/group,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,no effect,,,,no effect,,,,qualitative,false,false,true,false,false,toxicity
7455,,TOXAPHENE (POLYCHLORINATED CAMPHENES),99 ug/l (95% CL: 71-116 ug/l),LC50,,Not Reported,Tadpole,220 animals,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,99 ug/l (95% CL: 71-116 ug/l),LC50,,99,99 ug/l (95% CL: 71-116 ug/l),%,percent,LC50,quantitative,false,true,false,true,true,toxicity
7456,,DIELDRIN,11.0 ug/l,NOAEL,,Not Reported,Embryo,20 animals/replicate; 4 replicates/dose,,Toxicity Factor Datasets,"embryo-larvae, 11d",,,,,Laboratory,Amphibians,11.0 ug/l,NOAEL,,11,11.0 ug/l,,,Other,quantitative,false,true,false,true,false,toxicity
7457,,DIELDRIN,"36,000 - 90,000",range of lipid bioconcentration factors; calculated by dividing the whole body bioconcentration values x 100 by percent lipid,,Not Reported,Tadpole,20 animals/replicate; 4 replicates/dose,,Toxicity Factor Datasets,29 d,,,,,Laboratory,Amphibians,"36,000 - 90,000",range of lipid bioconcentration factors; calculated by dividing the whole body bioconcentration values x 100 by percent lipid,,36,"36,000 - 90,000",,,Other,quantitative,false,true,false,true,false,toxicity
7458,,MERCURIC CHLORIDE,63.36,96 hour LC50 (95% Confidence Interval); based on measured concentrations,ug Hg/L,Not Reported,Not Reported,10/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,63.36,96 hour LC50 (95% Confidence Interval); based on measured concentrations,ug Hg/L,63.36,,,ug Hg/L,LC50,quantitative,false,true,false,true,true,toxicity
7459,,METHYLPARATHION,decrease @ 25 and 50 ppb,"temperature tolerance, estimated by heating water at 1C/3min and using onset of spasms in frogs as the endpoint",,Not Reported,Juvenile,10 animals/replicate; 2 replicates/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,decrease @ 25 and 50 ppb,"temperature tolerance, estimated by heating water at 1C/3min and using onset of spasms in frogs as the endpoint",,25,decrease @ 25 and 50 ppb,ppb,μg/L,Other,quantitative,false,true,false,true,true,toxicity
7460,,DIURON,15.2 mg/l,14-d LC50 value; mean of 2 tests,,Not Reported,Tadpole,8/replicate; 3 replicates/dose,,Toxicity Factor Datasets,12 - 24 d,,,,,Laboratory,Amphibians,15.2 mg/l,14-d LC50 value; mean of 2 tests,,15.2,15.2 mg/l,mg/l,mg/l,LC50,quantitative,false,true,false,true,true,toxicity
7462,,METHOXYCHLOR,no appreciable mortality,embryo and larvae (10 d post-hatch) mortality,,Not Reported,"Embryo, Juvenile",30-34 eggs/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,no appreciable mortality,embryo and larvae (10 d post-hatch) mortality,,,no appreciable mortality,,,Mortality,qualitative,false,false,true,false,false,toxicity
7463,,"TETRACHLORODIBENZO-P-DIOXIN (2,3,7,8-)",no effect,"histopathological changes in liver, kidney, lung, heart and gonads",,Both Male and Female,Adult,5 animals/group,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,no effect,"histopathological changes in liver, kidney, lung, heart and gonads",,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
7464,,ENDRIN,2 ug/l (95% CL: 1-5 ug/l),LC50,,Not Reported,Tadpole,220 animals,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,2 ug/l (95% CL: 1-5 ug/l),LC50,,2,2 ug/l (95% CL: 1-5 ug/l),%,percent,LC50,quantitative,false,true,false,true,true,toxicity
7465,,DIELDRIN,8.7 ug/l (95% CL: 7.8-9.7 ug/l),LC50,,Not Reported,Tadpole,20 animals/replicate; 4 replicates/dose,,Toxicity Factor Datasets,50 d,,,,,Laboratory,Amphibians,8.7 ug/l (95% CL: 7.8-9.7 ug/l),LC50,,8.7,8.7 ug/l (95% CL: 7.8-9.7 ug/l),%,percent,LC50,quantitative,false,true,false,true,true,toxicity
7466,,LEAD NITRATE,no effect,preference/avoidance behavior and spontaneous locomotor activity,,Not Reported,Tadpole,8 animals/dose,,Toxicity Factor Datasets,premetamorphic,,,,,Laboratory,Amphibians,no effect,preference/avoidance behavior and spontaneous locomotor activity,,,no effect,,,Behavior,qualitative,false,false,true,false,false,toxicity
7468,,ZINC SULFATE,increase @ 39 mg/l,100% mortality reported,,Not Reported,Juvenile,5-25/dose,,Toxicity Factor Datasets,larvae,,,,,Laboratory,Amphibians,increase @ 39 mg/l,100% mortality reported,,39,increase @ 39 mg/l,mg/l,mg/l,Mortality,quantitative,false,true,false,true,true,toxicity
7469,,DIURON,14.5 mg/l,lowest NOAEL based on body length/weight endpoints,,Not Reported,Tadpole,8/replicate; 3 replicates/dose,,Toxicity Factor Datasets,12 - 24 d,,,,,Laboratory,Amphibians,14.5 mg/l,lowest NOAEL based on body length/weight endpoints,,14.5,14.5 mg/l,mg/l,mg/l,Other,quantitative,false,true,false,true,true,toxicity
7471,,METHOXYCHLOR,"decrease @ 0.1, 0.3, 1, 3, 10 mg/L","mean day of hatch, compared to controls",,Not Reported,"Embryo, Juvenile",30-34 eggs/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,"decrease @ 0.1, 0.3, 1, 3, 10 mg/L","mean day of hatch, compared to controls",,0.1,"decrease @ 0.1, 0.3, 1, 3, 10 mg/L",mg/L,mg/L,Other,quantitative,false,true,false,true,true,toxicity
7472,,FENITROTHION,no effect,hatching success,,Not Reported,Embryo,20 animals/replicate; 3 replicates/dose,,Toxicity Factor Datasets,embryo; midneurulation stage,,,,,Laboratory,Amphibians,no effect,hatching success,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
7473,,TOXAPHENE (POLYCHLORINATED CAMPHENES),312 ug/l (95% CL: 225-435 ug/l),EC50; Loss of equilibrium,,Not Reported,Tadpole,220 animals,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,312 ug/l (95% CL: 225-435 ug/l),EC50; Loss of equilibrium,,312,312 ug/l (95% CL: 225-435 ug/l),%,percent,Other,quantitative,false,true,false,true,true,toxicity
7474,,DIELDRIN,11.2 ug/l,LOAEL,,Not Reported,Tadpole,20 animals/replicate; 4 replicates/dose,,Toxicity Factor Datasets,50 d,,,,,Laboratory,Amphibians,11.2 ug/l,LOAEL,,11.2,11.2 ug/l,,,Other,quantitative,false,true,false,true,false,toxicity
7475,,MEXACARBATE,283 - 800 mg/kg,"LD50, estimated",,Male,Not Reported,14,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,283 - 800 mg/kg,"LD50, estimated",,283,283 - 800 mg/kg,mg/kg,mg/kg,Other,quantitative,false,true,false,true,true,toxicity
7477,,COPPER SULFATE,increase @ 3.7 mg/l,100% mortality reported,,Not Reported,Juvenile,5-25/dose,,Toxicity Factor Datasets,larvae,,,,,Laboratory,Amphibians,increase @ 3.7 mg/l,100% mortality reported,,3.7,increase @ 3.7 mg/l,mg/l,mg/l,Mortality,quantitative,false,true,false,true,true,toxicity
7478,,AMMONIUM NITRATE,25,10-d LC50 value for embryos,mg/L as NH4-N,Not Reported,Embryo,10/replicate; 3 replicates/dose,,Toxicity Factor Datasets,,,,,21.9-28.7 (95% CI),Laboratory,Amphibians,25,10-d LC50 value for embryos,mg/L as NH4-N,25,,,mg/L as NH4-N,LC50,quantitative,false,true,false,true,true,toxicity
7479,,METHOXYCHLOR,"decrease @  0.3, 1, 3, 10 mg/l",responsiveness to startle and distance travelled post-startle in larvae,,Not Reported,Juvenile,30-34 eggs exposed/dose; 14-27 larvae tested/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,"decrease @  0.3, 1, 3, 10 mg/l",responsiveness to startle and distance travelled post-startle in larvae,,0.3,"decrease @  0.3, 1, 3, 10 mg/l",mg/l,mg/l,Other,quantitative,false,true,false,true,true,toxicity
7480,,FENITROTHION,no effect,avoidance response assessed by daily prodding of newly hatched tadpoles,,Not Reported,Embryo,20 animals/replicate; 3 replicates/dose,,Toxicity Factor Datasets,embryo; midneurulation stage,,,,,Laboratory,Amphibians,no effect,avoidance response assessed by daily prodding of newly hatched tadpoles,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
7481,,ENDRIN,> 40 ug/l,EC50; Loss of equilibrium,,Not Reported,Tadpole,220 animals,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,> 40 ug/l,EC50; Loss of equilibrium,,40,> 40 ug/l,,,Other,quantitative,false,true,false,true,false,toxicity
7482,,DIELDRIN,4.0 ug/l,NOAEL,,Not Reported,Tadpole,20 animals/replicate; 4 replicates/dose,,Toxicity Factor Datasets,50 d,,,,,Laboratory,Amphibians,4.0 ug/l,NOAEL,,4,4.0 ug/l,,,Other,quantitative,false,true,false,true,false,toxicity
7484,,IRON SULFATE,increase @ 30-288 mg/l,,,Not Reported,Juvenile,5-25/dose,,Toxicity Factor Datasets,larvae,,,,,Laboratory,Amphibians,increase @ 30-288 mg/l,,,30,increase @ 30-288 mg/l,mg/l,mg/l,,quantitative,false,true,false,true,true,toxicity
7485,,AMMONIUM NITRATE,6.9,LOAEL for body weight and length,mg NH4-N/L,Not Reported,Embryo,10/replicate; 3 replicates/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,6.9,LOAEL for body weight and length,mg NH4-N/L,6.9,,,mg NH4-N/L,Other,quantitative,false,true,false,true,true,toxicity
7486,,METHOXYCHLOR,decrease @ 0.3 and 10 mg/L,mean body weight of larvae,,Not Reported,"Embryo, Juvenile",30-38 eggs/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,decrease @ 0.3 and 10 mg/L,mean body weight of larvae,,0.3,decrease @ 0.3 and 10 mg/L,mg/L,mg/L,Other,quantitative,false,true,false,true,true,toxicity
7487,,TRICLOPYR,no effect,hatching success,,Not Reported,Embryo,20 animals/replicate; 3 replicates/dose,,Toxicity Factor Datasets,embryo; midneurulation stage,,,,,Laboratory,Amphibians,no effect,hatching success,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
7488,,PERMETHRIN,"7,033 ug/l (95% CL: 4,129-8,735 ug/l)",LC50,,Not Reported,Tadpole,10 animals/replicate; 4 replicates/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,"7,033 ug/l (95% CL: 4,129-8,735 ug/l)",LC50,,7,"7,033 ug/l (95% CL: 4,129-8,735 ug/l)",%,percent,LC50,quantitative,false,true,false,true,true,toxicity
7489,,DIELDRIN,5.1 ug/g at 8.7 ug/l,"whole body dieldrin concentration (ug/g, wet wt.) at the LC50",,Not Reported,Tadpole,Not Reported,,Toxicity Factor Datasets,50 d,,,,,Laboratory,Amphibians,5.1 ug/g at 8.7 ug/l,"whole body dieldrin concentration (ug/g, wet wt.) at the LC50",,5.1,5.1 ug/g at 8.7 ug/l,,,LC50,quantitative,false,true,false,true,false,toxicity
7491,,AMMONIUM NITRATE,3.3,NOAEL for body weight and length,mg NH4-N/L,Not Reported,Embryo,10/replicate; 3 replicates/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,3.3,NOAEL for body weight and length,mg NH4-N/L,3.3,,,mg NH4-N/L,Other,quantitative,false,true,false,true,true,toxicity
7215,,ENDOSULFAN,Decreased,Cholinesterase activity,,B,Tadpole,18/treatment,"52.35263, -122.27928",Toxicity Factor Datasets,,Lake,,USA,,,Amphibians,Decreased,Cholinesterase activity,,,Decreased,,,Other,qualitative,false,false,true,false,false,toxicity
7493,,TRICLOPYR,no effect,avoidance response assessed by daily prodding of newly hatched tadpoles,,Not Reported,Embryo,20 animals/replicate; 3 replicates/dose,,Toxicity Factor Datasets,embryo; midneurulation stage,,,,,Laboratory,Amphibians,no effect,avoidance response assessed by daily prodding of newly hatched tadpoles,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
7495,,DIELDRIN,6.0 ug/g at 11.2 ug/l,"whole body dieldrin concentration (ug/g, wet wt.)",,Not Reported,Tadpole,Not Reported,,Toxicity Factor Datasets,50 d,,,,,Laboratory,Amphibians,6.0 ug/g at 11.2 ug/l,"whole body dieldrin concentration (ug/g, wet wt.)",,6,6.0 ug/g at 11.2 ug/l,,,Other,quantitative,false,true,false,true,false,toxicity
7497,,AMMONIUM CHLORIDE,30.3,10-d LC50 for embryos,mg NH4-N/L,Not Reported,Embryo,10/replicate; 3 replicates/dose,,Toxicity Factor Datasets,,,,,27.0 - 33.4 (95% CI),Laboratory,Amphibians,30.3,10-d LC50 for embryos,mg NH4-N/L,30.3,,,mg NH4-N/L,LC50,quantitative,false,true,false,true,true,toxicity
7218,,ENDOSULFAN,Logistic: 0.233 ug/L; SK: 0.55 ug/L,LC50,,B,Tadpole,18/treatment,"52.35263, -122.27928",Toxicity Factor Datasets,,Lake,,USA,,,Amphibians,Logistic: 0.233 ug/L; SK: 0.55 ug/L,LC50,,0.233,Logistic: 0.233 ug/L; SK: 0.55 ug/L,,,LC50,quantitative,false,true,false,true,false,toxicity
7499,,HEXAZINONE,no effect,hatching success,,Not Reported,Embryo,20 animals/replicate; 3 replicates/dose,,Toxicity Factor Datasets,embryo; midneurulation stage,,,,,Laboratory,Amphibians,no effect,hatching success,,,no effect,,,Other,qualitative,false,false,true,false,false,toxicity
7221,,CHLORPYRIFOS,No effect 0-14 d; various by 54 d; see size by exposure in Table 2,Body mass,,B,Tadpole,18/treatment,"52.35263, -122.27928",Toxicity Factor Datasets,,Lake,,USA,,,Amphibians,No effect 0-14 d; various by 54 d; see size by exposure in Table 2,Body mass,,0,No effect 0-14 d; various by 54 d; see size by exposure in Table 2,,,Other,mixed,false,false,false,true,false,toxicity
7483,,HEPTACHLOR,increase at 0.5 lbs/acre,,,Not Reported,Tadpole,10 animals/dose,"46.02249, -114.17681",Toxicity Factor Datasets,,,,,,,Amphibians,increase at 0.5 lbs/acre,,,0.5,increase at 0.5 lbs/acre,,,,quantitative,false,true,false,true,false,toxicity
7490,,ENDOSULFAN,increase at 0.1 and 0.5 lbs/acre,,,Not Reported,Tadpole,10 animals/dose,"46.02249, -114.17681",Toxicity Factor Datasets,,,,,,,Amphibians,increase at 0.1 and 0.5 lbs/acre,,,0.1,increase at 0.1 and 0.5 lbs/acre,,,,quantitative,false,true,false,true,false,toxicity
7494,,CHLORDANE,no effect,,,Not Reported,Tadpole,10 animals/dose,"46.02249, -114.17681",Toxicity Factor Datasets,,,,,,,Amphibians,no effect,,,,no effect,,,,qualitative,false,false,true,false,false,toxicity
7501,,DIELDRIN,2.0 ug/g at 4.0 ug/l,"whole body dieldrin concentration (ug/g, wet wt.)",,Not Reported,Tadpole,Not Reported,,Toxicity Factor Datasets,50 d,,,,,Laboratory,Amphibians,2.0 ug/g at 4.0 ug/l,"whole body dieldrin concentration (ug/g, wet wt.)",,2,2.0 ug/g at 4.0 ug/l,,,Other,quantitative,false,true,false,true,false,toxicity
7503,,AMMONIUM CHLORIDE,24.9,LOAEL for body weight and length and deformities,mg NH4-N/L,Not Reported,Embryo,10/replicate; 3 replicates/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,24.9,LOAEL for body weight and length and deformities,mg NH4-N/L,24.9,,,mg NH4-N/L,Other,quantitative,false,true,false,true,true,toxicity
7225,,ENDOSULFAN,Decreased,Body mass,,B,Tadpole,18/treatment,"52.35263, -122.27928",Toxicity Factor Datasets,,Lake,,USA,,,Amphibians,Decreased,Body mass,,,Decreased,,,Other,qualitative,false,false,true,false,false,toxicity
7505,,HEXAZINONE,no effect,,,Not Reported,Tadpole,10 animals/replicate; 3 replicates/dose,,Toxicity Factor Datasets,1-2 d after hatching,,,,,Laboratory,Amphibians,no effect,,,,no effect,,,,qualitative,false,false,true,false,false,toxicity
7507,,DIELDRIN,360 - 540,range of bioconcentration factors; calculated by dividing the whole body tissue dieldrin concentration by water dieldrin concentration,,Not Reported,Tadpole,20 animals/replicate; 4 replicates/dose,,Toxicity Factor Datasets,50 d,,,,,Laboratory,Amphibians,360 - 540,range of bioconcentration factors; calculated by dividing the whole body tissue dieldrin concentration by water dieldrin concentration,,360,360 - 540,,,Bioaccumulation,quantitative,false,true,false,true,false,toxicity
7508,,"TRIFLUOROMETHYL-4-NITROPHENOL (3-, LAMPRECIDE)",11.62  mg/kg bw (95% CL: 10.71-13.14),LD50,,Not Reported,Tadpole,5,,Toxicity Factor Datasets,Gossner stages 33-38,,,,,Laboratory,Amphibians,11.62  mg/kg bw (95% CL: 10.71-13.14),LD50,,11.62,11.62  mg/kg bw (95% CL: 10.71-13.14),mg/kg,mg/kg,LD50,quantitative,false,true,false,true,true,toxicity
7509,,AMMONIUM CHLORIDE,12.8,NOAEL for body weight and length and deformities,mg NH4-N/L,Not Reported,Embryo,10/replicate; 3 replicates/dose,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,12.8,NOAEL for body weight and length and deformities,mg NH4-N/L,12.8,,,mg NH4-N/L,Other,quantitative,false,true,false,true,true,toxicity
7510,,DIURON,22.2 mg/l (95% CI; 19.8 - 25.0),14 d LC50,,Not Reported,Tadpole,5/replicate; 3 replicates/dose,,Toxicity Factor Datasets,7 d,,,,,Laboratory,Amphibians,22.2 mg/l (95% CI; 19.8 - 25.0),14 d LC50,,22.2,22.2 mg/l (95% CI; 19.8 - 25.0),mg/l,mg/l,LC50,quantitative,false,true,false,true,true,toxicity
7511,,TRICLOPYR,increase at 2.4 and 4.8 mg/l,,,Not Reported,Tadpole,10 animals/replicate; 3 replicates/dose,,Toxicity Factor Datasets,1-2 d after hatching,,,,,Laboratory,Amphibians,increase at 2.4 and 4.8 mg/l,,,2.4,increase at 2.4 and 4.8 mg/l,mg/l,mg/l,,quantitative,false,true,false,true,true,toxicity
7513,,DIELDRIN,"36,000 - 54,000",range of lipid bioconcentration factors; calculated by dividing the whole body bioconcentration values x 100 by percent lipid,,Not Reported,Tadpole,20 animals/replicate; 4 replicates/dose,,Toxicity Factor Datasets,50 d,,,,,Laboratory,Amphibians,"36,000 - 54,000",range of lipid bioconcentration factors; calculated by dividing the whole body bioconcentration values x 100 by percent lipid,,36,"36,000 - 54,000",,,Other,quantitative,false,true,false,true,false,toxicity
7514,,"TRIFLUOROMETHYL-4-NITROPHENOL (3-, LAMPRECIDE)",15.35 mg/kg bw (95% CL: 8.72-21.98),LD50,,Not Reported,Adult,7,,Toxicity Factor Datasets,,,,,,Laboratory,Amphibians,15.35 mg/kg bw (95% CL: 8.72-21.98),LD50,,15.35,15.35 mg/kg bw (95% CL: 8.72-21.98),mg/kg,mg/kg,LD50,quantitative,false,true,false,true,true,toxicity
7515,,AMMONIUM SULFATE,32.4,10-d LC50 for embryos,mg NH4-N/L,Not Reported,Embryo,10/replicate; 3 replicates/dose,,Toxicity Factor Datasets,,,,,29.7 - 35.4 (95% CI),Laboratory,Amphibians,32.4,10-d LC50 for embryos,mg NH4-N/L,32.4,,,mg NH4-N/L,LC50,quantitative,false,true,false,true,true,toxicity
7516,,DIURON,7.6 mg/l,lowest NOAEL based on body weight endpoint,,Not Reported,Tadpole,5/replicate; 3 replicates/dose,,Toxicity Factor Datasets,7 d,,,,,Laboratory,Amphibians,7.6 mg/l,lowest NOAEL based on body weight endpoint,,7.6,7.6 mg/l,mg/l,mg/l,Other,quantitative,false,true,false,true,true,toxicity
7229,,CHLORPYRIFOS,No effect 0-14 d; decrease by 34 d; see size by exposure in Table 2,Snout-vent length,,B,Tadpole,18/treatment,"52.35263, -122.27928",Toxicity Factor Datasets,,Lake,,USA,,,Amphibians,No effect 0-14 d; decrease by 34 d; see size by exposure in Table 2,Snout-vent length,,0,No effect 0-14 d; decrease by 34 d; see size by exposure in Table 2,,,Other,mixed,false,false,false,true,false,toxicity
7517,,TRICLOPYR,decrease response at 1.2 mg/l,avoidance response assessed by daily prodding,,Not Reported,Tadpole,10 animals/replicate; 3 replicates/dose,,Toxicity Factor Datasets,1-2 d after hatching,,,,,Laboratory,Amphibians,decrease response at 1.2 mg/l,avoidance response assessed by daily prodding,,1.2,decrease response at 1.2 mg/l,mg/l,mg/l,Other,quantitative,false,true,false,true,true,toxicity
7519,,DIELDRIN,30.3 ug/l (95% CL: 26.2 - 35.2 ug/l),LC50,,Not Reported,Tadpole,20 animals/replicate; 4 replicates/dose,,Toxicity Factor Datasets,29 d,,,,,Laboratory,Amphibians,30.3 ug/l (95% CL: 26.2 - 35.2 ug/l),LC50,,30.3,30.3 ug/l (95% CL: 26.2 - 35.2 ug/l),%,percent,LC50,quantitative,false,true,false,true,true,toxicity
7520,,"TRIFLUOROMETHYL-4-NITROPHENOL (3-, LAMPRECIDE)",0.95 mg/l (95% CL: 0.72 - 1.14),LC50,,Not Reported,Tadpole,5,,Toxicity Factor Datasets,Gossner stages 33-38,,,,,Laboratory,Amphibians,0.95 mg/l (95% CL: 0.72 - 1.14),LC50,,0.95,0.95 mg/l (95% CL: 0.72 - 1.14),mg/l,mg/l,LC50,quantitative,false,true,false,true,true,toxicity
